seqnames,start,end,width,strand,source,type,gene_id,score,phase,Name,transcript_id,Parent,tss_type,ID,operon_id,status
chr1,14240511,14241932,1422,+,AUGUSTUS,gene,g3875,NA,NA,NA,NA,NA,NA,g3875,operon_367,leader
chr1,14241985,14245779,3795,+,AUGUSTUS,gene,g3876,NA,NA,NA,NA,NA,NA,g3876,operon_367,trailing
chr1,14245830,14248427,2598,+,AUGUSTUS,gene,g3878,NA,NA,NA,NA,NA,NA,g3878,operon_367,trailing
chr1,14248447,14251501,3055,+,AUGUSTUS,gene,g3879,NA,NA,NA,NA,NA,NA,g3879,operon_367,trailing
chr1,14253552,14255150,1599,+,AUGUSTUS,gene,g3881,NA,NA,NA,NA,NA,NA,g3881,operon_368,leader
chr1,14255406,14256017,612,+,AUGUSTUS,gene,g3882,NA,NA,NA,NA,NA,NA,g3882,operon_368,trailing
chr1,14471133,14473609,2477,+,AUGUSTUS,gene,g3921,NA,NA,NA,NA,NA,NA,g3921,operon_369,leader
chr1,14473957,14474817,861,+,AUGUSTUS,gene,g3922,NA,NA,NA,NA,NA,NA,g3922,operon_369,trailing
chr1,14474861,14475506,646,+,AUGUSTUS,gene,g3923,NA,NA,NA,NA,NA,NA,g3923,operon_369,trailing
chr1,14475767,14476848,1082,+,AUGUSTUS,gene,g3924,NA,NA,NA,NA,NA,NA,g3924,operon_369,trailing
chr1,14477362,14479883,2522,+,AUGUSTUS,gene,g3925,NA,NA,NA,NA,NA,NA,g3925,operon_370,leader
chr1,14480235,14487692,7458,+,AUGUSTUS,gene,g3926,NA,NA,NA,NA,NA,NA,g3926,operon_370,trailing
chr1,14487845,14489545,1701,+,AUGUSTUS,gene,g3927,NA,NA,NA,NA,NA,NA,g3927,operon_370,trailing
chr1,14489611,14490036,426,+,AUGUSTUS,gene,g3928,NA,NA,NA,NA,NA,NA,g3928,operon_370,trailing
chr1,14490204,14491221,1018,+,AUGUSTUS,gene,g3929,NA,NA,NA,NA,NA,NA,g3929,operon_370,trailing
chr1,14492240,14497827,5588,+,AUGUSTUS,gene,g3930,NA,NA,NA,NA,NA,NA,g3930,operon_371,leader
chr1,14497952,14499768,1817,+,AUGUSTUS,gene,g3931,NA,NA,NA,NA,NA,NA,g3931,operon_371,trailing
chr1,14499670,14501356,1687,+,AUGUSTUS,gene,g3932,NA,NA,NA,NA,NA,NA,g3932,operon_371,trailing
chr1,14501393,14502198,806,+,AUGUSTUS,gene,g3933,NA,NA,NA,NA,NA,NA,g3933,operon_371,trailing
chr1,275533,276457,925,-,AUGUSTUS,gene,g13,NA,NA,NA,NA,NA,NA,g13,operon_372,trailing
chr1,276502,279613,3112,-,AUGUSTUS,gene,g14,NA,NA,NA,NA,NA,NA,g14,operon_372,leader
chr1,282728,283778,1051,-,AUGUSTUS,gene,g18,NA,NA,NA,NA,NA,NA,g18,operon_373,trailing
chr1,284069,285126,1058,-,AUGUSTUS,gene,g19,NA,NA,NA,NA,NA,NA,g19,operon_373,leader
chr1,382726,383192,467,-,AUGUSTUS,gene,g35,NA,NA,NA,NA,NA,NA,g35,operon_374,trailing
chr1,383192,385608,2417,-,AUGUSTUS,gene,g36,NA,NA,NA,NA,NA,NA,g36,operon_374,leader
chr1,517057,517567,511,-,AUGUSTUS,gene,g49,NA,NA,NA,NA,NA,NA,g49,operon_375,trailing
chr1,517527,520844,3318,-,AUGUSTUS,gene,g50,NA,NA,NA,NA,NA,NA,g50,operon_375,leader
chr1,631285,637217,5933,-,AUGUSTUS,gene,g71,NA,NA,NA,NA,NA,NA,g71,operon_376,trailing
chr1,637576,639418,1843,-,AUGUSTUS,gene,g72,NA,NA,NA,NA,NA,NA,g72,operon_376,leader
chr1,644517,645940,1424,-,AUGUSTUS,gene,g74,NA,NA,NA,NA,NA,NA,g74,operon_377,trailing
chr1,646179,649193,3015,-,AUGUSTUS,gene,g75,NA,NA,NA,NA,NA,NA,g75,operon_377,trailing
chr1,649682,651335,1654,-,AUGUSTUS,gene,g76,NA,NA,NA,NA,NA,NA,g76,operon_377,leader
chr1,711010,712185,1176,-,AUGUSTUS,gene,g99,NA,NA,NA,NA,NA,NA,g99,operon_378,trailing
chr1,712412,713266,855,-,AUGUSTUS,gene,g100,NA,NA,NA,NA,NA,NA,g100,operon_378,leader
chr1,732579,734602,2024,-,AUGUSTUS,gene,g103,NA,NA,NA,NA,NA,NA,g103,operon_379,trailing
chr1,735009,736226,1218,-,AUGUSTUS,gene,g104,NA,NA,NA,NA,NA,NA,g104,operon_379,leader
chr1,784708,785447,740,-,AUGUSTUS,gene,g119,NA,NA,NA,NA,NA,NA,g119,operon_380,trailing
chr1,785568,786100,533,-,AUGUSTUS,gene,g120,NA,NA,NA,NA,NA,NA,g120,operon_380,leader
chr1,819256,821410,2155,-,AUGUSTUS,gene,g131,NA,NA,NA,NA,NA,NA,g131,operon_381,trailing
chr1,821663,822412,750,-,AUGUSTUS,gene,g132,NA,NA,NA,NA,NA,NA,g132,operon_381,leader
chr1,873033,873782,750,-,AUGUSTUS,gene,g144,NA,NA,NA,NA,NA,NA,g144,operon_382,trailing
chr1,874263,874782,520,-,AUGUSTUS,gene,g145,NA,NA,NA,NA,NA,NA,g145,operon_382,leader
chr1,990161,990674,514,-,AUGUSTUS,gene,g171,NA,NA,NA,NA,NA,NA,g171,operon_383,trailing
chr1,990802,991743,942,-,AUGUSTUS,gene,g172,NA,NA,NA,NA,NA,NA,g172,operon_383,leader
chr1,994514,996746,2233,-,AUGUSTUS,gene,g174,NA,NA,NA,NA,NA,NA,g174,operon_384,trailing
chr1,997021,1000961,3941,-,AUGUSTUS,gene,g175,NA,NA,NA,NA,NA,NA,g175,operon_384,leader
chr1,1062407,1062999,593,-,AUGUSTUS,gene,g192,NA,NA,NA,NA,NA,NA,g192,operon_385,trailing
chr1,1063133,1064719,1587,-,AUGUSTUS,gene,g193,NA,NA,NA,NA,NA,NA,g193,operon_385,trailing
chr1,1064988,1065567,580,-,AUGUSTUS,gene,g194,NA,NA,NA,NA,NA,NA,g194,operon_385,trailing
chr1,1065633,1066162,530,-,AUGUSTUS,gene,g195,NA,NA,NA,NA,NA,NA,g195,operon_385,leader
chr1,1074164,1075820,1657,-,AUGUSTUS,gene,g200,NA,NA,NA,NA,NA,NA,g200,operon_386,trailing
chr1,1075868,1078778,2911,-,AUGUSTUS,gene,g201,NA,NA,NA,NA,NA,NA,g201,operon_386,leader
chr1,1086926,1087594,669,-,AUGUSTUS,gene,g204,NA,NA,NA,NA,NA,NA,g204,operon_387,trailing
chr1,1087939,1101897,13959,-,AUGUSTUS,gene,g205,NA,NA,NA,NA,NA,NA,g205,operon_387,leader
chr1,1119884,1120912,1029,-,AUGUSTUS,gene,g213,NA,NA,NA,NA,NA,NA,g213,operon_388,trailing
chr1,1121098,1124923,3826,-,AUGUSTUS,gene,g214,NA,NA,NA,NA,NA,NA,g214,operon_388,leader
chr1,1267851,1269017,1167,-,AUGUSTUS,gene,g244,NA,NA,NA,NA,NA,NA,g244,operon_389,trailing
chr1,1269050,1270703,1654,-,AUGUSTUS,gene,g245,NA,NA,NA,NA,NA,NA,g245,operon_389,leader
chr1,1299624,1301522,1899,-,AUGUSTUS,gene,g257,NA,NA,NA,NA,NA,NA,g257,operon_390,trailing
chr1,1301829,1302422,594,-,AUGUSTUS,gene,g258,NA,NA,NA,NA,NA,NA,g258,operon_390,trailing
chr1,1302634,1303418,785,-,AUGUSTUS,gene,g259,NA,NA,NA,NA,NA,NA,g259,operon_390,leader
chr1,1404354,1405689,1336,-,AUGUSTUS,gene,g297,NA,NA,NA,NA,NA,NA,g297,operon_391,trailing
chr1,1405941,1408128,2188,-,AUGUSTUS,gene,g298,NA,NA,NA,NA,NA,NA,g298,operon_391,leader
chr1,1411272,1414354,3083,-,AUGUSTUS,gene,g299,NA,NA,NA,NA,NA,NA,g299,operon_392,trailing
chr1,1414506,1415377,872,-,AUGUSTUS,gene,g300,NA,NA,NA,NA,NA,NA,g300,operon_392,leader
chr1,1454110,1455930,1821,-,AUGUSTUS,gene,g309,NA,NA,NA,NA,NA,NA,g309,operon_393,trailing
chr1,1456172,1456602,431,-,AUGUSTUS,gene,g310,NA,NA,NA,NA,NA,NA,g310,operon_393,trailing
chr1,1456944,1457426,483,-,AUGUSTUS,gene,g311,NA,NA,NA,NA,NA,NA,g311,operon_393,trailing
chr1,1457594,1458666,1073,-,AUGUSTUS,gene,g312,NA,NA,NA,NA,NA,NA,g312,operon_393,leader
chr1,1463194,1463896,703,-,AUGUSTUS,gene,g315,NA,NA,NA,NA,NA,NA,g315,operon_394,trailing
chr1,1463928,1464678,751,-,AUGUSTUS,gene,g316,NA,NA,NA,NA,NA,NA,g316,operon_394,leader
chr1,1465720,1466822,1103,-,AUGUSTUS,gene,g317,NA,NA,NA,NA,NA,NA,g317,operon_395,trailing
chr1,1466996,1468418,1423,-,AUGUSTUS,gene,g318,NA,NA,NA,NA,NA,NA,g318,operon_395,leader
chr1,1506008,1506452,445,-,AUGUSTUS,gene,g326,NA,NA,NA,NA,NA,NA,g326,operon_396,trailing
chr1,1506608,1508138,1531,-,AUGUSTUS,gene,g327,NA,NA,NA,NA,NA,NA,g327,operon_396,leader
chr1,1536203,1537967,1765,-,AUGUSTUS,gene,g337,NA,NA,NA,NA,NA,NA,g337,operon_397,trailing
chr1,1538082,1540056,1975,-,AUGUSTUS,gene,g338,NA,NA,NA,NA,NA,NA,g338,operon_397,trailing
chr1,1540188,1542955,2768,-,AUGUSTUS,gene,g339,NA,NA,NA,NA,NA,NA,g339,operon_397,leader
chr1,1551158,1552884,1727,-,AUGUSTUS,gene,g343,NA,NA,NA,NA,NA,NA,g343,operon_398,trailing
chr1,1553363,1554475,1113,-,AUGUSTUS,gene,g344,NA,NA,NA,NA,NA,NA,g344,operon_398,trailing
chr1,1554146,1555520,1375,-,AUGUSTUS,gene,g345,NA,NA,NA,NA,NA,NA,g345,operon_398,leader
chr1,1619963,1621417,1455,-,AUGUSTUS,gene,g360,NA,NA,NA,NA,NA,NA,g360,operon_399,trailing
chr1,1621451,1621899,449,-,AUGUSTUS,gene,g361,NA,NA,NA,NA,NA,NA,g361,operon_399,leader
chr1,1686119,1688390,2272,-,AUGUSTUS,gene,g378,NA,NA,NA,NA,NA,NA,g378,operon_400,trailing
chr1,1688593,1690188,1596,-,AUGUSTUS,gene,g379,NA,NA,NA,NA,NA,NA,g379,operon_400,leader
chr1,1700378,1701316,939,-,AUGUSTUS,gene,g382,NA,NA,NA,NA,NA,NA,g382,operon_401,trailing
chr1,1701345,1715343,13999,-,AUGUSTUS,gene,g383,NA,NA,NA,NA,NA,NA,g383,operon_401,leader
chr1,1718823,1726123,7301,-,AUGUSTUS,gene,g385,NA,NA,NA,NA,NA,NA,g385,operon_402,trailing
chr1,1726321,1727663,1343,-,AUGUSTUS,gene,g386,NA,NA,NA,NA,NA,NA,g386,operon_402,leader
chr1,1770090,1770837,748,-,AUGUSTUS,gene,g396,NA,NA,NA,NA,NA,NA,g396,operon_403,trailing
chr1,1770997,1777587,6591,-,AUGUSTUS,gene,g397,NA,NA,NA,NA,NA,NA,g397,operon_403,leader
chr1,1790712,1805236,14525,-,AUGUSTUS,gene,g402,NA,NA,NA,NA,NA,NA,g402,operon_404,trailing
chr1,1805699,1806849,1151,-,AUGUSTUS,gene,g403,NA,NA,NA,NA,NA,NA,g403,operon_404,leader
chr1,1857017,1858316,1300,-,AUGUSTUS,gene,g416,NA,NA,NA,NA,NA,NA,g416,operon_405,trailing
chr1,1858646,1859817,1172,-,AUGUSTUS,gene,g417,NA,NA,NA,NA,NA,NA,g417,operon_405,trailing
chr1,1860090,1868339,8250,-,AUGUSTUS,gene,g418,NA,NA,NA,NA,NA,NA,g418,operon_405,leader
chr1,1869432,1873393,3962,-,AUGUSTUS,gene,g419,NA,NA,NA,NA,NA,NA,g419,operon_406,trailing
chr1,1873606,1874020,415,-,AUGUSTUS,gene,g420,NA,NA,NA,NA,NA,NA,g420,operon_406,leader
chr1,1889937,1891999,2063,-,AUGUSTUS,gene,g423,NA,NA,NA,NA,NA,NA,g423,operon_407,trailing
chr1,1892044,1904215,12172,-,AUGUSTUS,gene,g424,NA,NA,NA,NA,NA,NA,g424,operon_407,leader
chr1,1952337,1952780,444,-,AUGUSTUS,gene,g444,NA,NA,NA,NA,NA,NA,g444,operon_408,trailing
chr1,1953029,1953820,792,-,AUGUSTUS,gene,g445,NA,NA,NA,NA,NA,NA,g445,operon_408,trailing
chr1,1953986,1954749,764,-,AUGUSTUS,gene,g446,NA,NA,NA,NA,NA,NA,g446,operon_408,leader
chr1,1955321,1955724,404,-,AUGUSTUS,gene,g447,NA,NA,NA,NA,NA,NA,g447,operon_409,trailing
chr1,1955805,1957194,1390,-,AUGUSTUS,gene,g448,NA,NA,NA,NA,NA,NA,g448,operon_409,leader
chr1,2017227,2017816,590,-,AUGUSTUS,gene,g469,NA,NA,NA,NA,NA,NA,g469,operon_410,trailing
chr1,2017932,2019250,1319,-,AUGUSTUS,gene,g470,NA,NA,NA,NA,NA,NA,g470,operon_410,leader
chr1,2041174,2042082,909,-,AUGUSTUS,gene,g481,NA,NA,NA,NA,NA,NA,g481,operon_411,trailing
chr1,2042376,2043291,916,-,AUGUSTUS,gene,g482,NA,NA,NA,NA,NA,NA,g482,operon_411,trailing
chr1,2043587,2044064,478,-,AUGUSTUS,gene,g483,NA,NA,NA,NA,NA,NA,g483,operon_411,leader
chr1,2046959,2047733,775,-,AUGUSTUS,gene,g485,NA,NA,NA,NA,NA,NA,g485,operon_412,trailing
chr1,2047931,2048700,770,-,AUGUSTUS,gene,g486,NA,NA,NA,NA,NA,NA,g486,operon_412,trailing
chr1,2049107,2052703,3597,-,AUGUSTUS,gene,g487,NA,NA,NA,NA,NA,NA,g487,operon_412,trailing
chr1,2052658,2075274,22617,-,AUGUSTUS,gene,g488,NA,NA,NA,NA,NA,NA,g488,operon_412,leader
chr1,2084638,2089203,4566,-,AUGUSTUS,gene,g491,NA,NA,NA,NA,NA,NA,g491,operon_413,trailing
chr1,2089674,2091307,1634,-,AUGUSTUS,gene,g492,NA,NA,NA,NA,NA,NA,g492,operon_413,trailing
chr1,2091453,2092291,839,-,AUGUSTUS,gene,g493,NA,NA,NA,NA,NA,NA,g493,operon_413,leader
chr1,2141567,2142800,1234,-,AUGUSTUS,gene,g509,NA,NA,NA,NA,NA,NA,g509,operon_414,trailing
chr1,2143139,2145695,2557,-,AUGUSTUS,gene,g510,NA,NA,NA,NA,NA,NA,g510,operon_414,leader
chr1,2176063,2177438,1376,-,AUGUSTUS,gene,g521,NA,NA,NA,NA,NA,NA,g521,operon_415,trailing
chr1,2177798,2181346,3549,-,AUGUSTUS,gene,g522,NA,NA,NA,NA,NA,NA,g522,operon_415,trailing
chr1,2181585,2183969,2385,-,AUGUSTUS,gene,g523,NA,NA,NA,NA,NA,NA,g523,operon_415,trailing
chr1,2184269,2186099,1831,-,AUGUSTUS,gene,g524,NA,NA,NA,NA,NA,NA,g524,operon_415,trailing
chr1,2186240,2187690,1451,-,AUGUSTUS,gene,g525,NA,NA,NA,NA,NA,NA,g525,operon_415,leader
chr1,2198709,2199655,947,-,AUGUSTUS,gene,g529,NA,NA,NA,NA,NA,NA,g529,operon_416,trailing
chr1,2199807,2200538,732,-,AUGUSTUS,gene,g530,NA,NA,NA,NA,NA,NA,g530,operon_416,trailing
chr1,2200679,2202128,1450,-,AUGUSTUS,gene,g531,NA,NA,NA,NA,NA,NA,g531,operon_416,leader
chr1,2259679,2261481,1803,-,AUGUSTUS,gene,g546,NA,NA,NA,NA,NA,NA,g546,operon_417,trailing
chr1,2261552,2268507,6956,-,AUGUSTUS,gene,g547,NA,NA,NA,NA,NA,NA,g547,operon_417,leader
chr1,2297549,2298514,966,-,AUGUSTUS,gene,g557,NA,NA,NA,NA,NA,NA,g557,operon_418,trailing
chr1,2298812,2301173,2362,-,AUGUSTUS,gene,g558,NA,NA,NA,NA,NA,NA,g558,operon_418,leader
chr1,2314000,2323656,9657,-,AUGUSTUS,gene,g562,NA,NA,NA,NA,NA,NA,g562,operon_419,trailing
chr1,2323888,2325429,1542,-,AUGUSTUS,gene,g563,NA,NA,NA,NA,NA,NA,g563,operon_419,trailing
chr1,2325647,2327057,1411,-,AUGUSTUS,gene,g564,NA,NA,NA,NA,NA,NA,g564,operon_419,leader
chr1,2339414,2340689,1276,-,AUGUSTUS,gene,g568,NA,NA,NA,NA,NA,NA,g568,operon_420,trailing
chr1,2340860,2347329,6470,-,AUGUSTUS,gene,g569,NA,NA,NA,NA,NA,NA,g569,operon_420,leader
chr1,2370986,2371955,970,-,AUGUSTUS,gene,g574,NA,NA,NA,NA,NA,NA,g574,operon_421,trailing
chr1,2372311,2373574,1264,-,AUGUSTUS,gene,g575,NA,NA,NA,NA,NA,NA,g575,operon_421,trailing
chr1,2374045,2374820,776,-,AUGUSTUS,gene,g576,NA,NA,NA,NA,NA,NA,g576,operon_421,trailing
chr1,2375095,2375590,496,-,AUGUSTUS,gene,g577,NA,NA,NA,NA,NA,NA,g577,operon_421,trailing
chr1,2375713,2376653,941,-,AUGUSTUS,gene,g578,NA,NA,NA,NA,NA,NA,g578,operon_421,trailing
chr1,2376385,2377746,1362,-,AUGUSTUS,gene,g579,NA,NA,NA,NA,NA,NA,g579,operon_421,leader
chr1,2390123,2393306,3184,-,AUGUSTUS,gene,g583,NA,NA,NA,NA,NA,NA,g583,operon_422,trailing
chr1,2393616,2394390,775,-,AUGUSTUS,gene,g584,NA,NA,NA,NA,NA,NA,g584,operon_422,trailing
chr1,2394480,2399508,5029,-,AUGUSTUS,gene,g585,NA,NA,NA,NA,NA,NA,g585,operon_422,trailing
chr1,2400005,2400587,583,-,AUGUSTUS,gene,g586,NA,NA,NA,NA,NA,NA,g586,operon_422,leader
chr1,2450100,2451064,965,-,AUGUSTUS,gene,g591,NA,NA,NA,NA,NA,NA,g591,operon_423,trailing
chr1,2451239,2451595,357,-,AUGUSTUS,gene,g592,NA,NA,NA,NA,NA,NA,g592,operon_423,trailing
chr1,2452006,2454535,2530,-,AUGUSTUS,gene,g593,NA,NA,NA,NA,NA,NA,g593,operon_423,trailing
chr1,2454975,2456599,1625,-,AUGUSTUS,gene,g594,NA,NA,NA,NA,NA,NA,g594,operon_423,leader
chr1,2474935,2475905,971,-,AUGUSTUS,gene,g601,NA,NA,NA,NA,NA,NA,g601,operon_424,trailing
chr1,2476032,2477380,1349,-,AUGUSTUS,gene,g602,NA,NA,NA,NA,NA,NA,g602,operon_424,trailing
chr1,2477476,2479154,1679,-,AUGUSTUS,gene,g603,NA,NA,NA,NA,NA,NA,g603,operon_424,leader
chr1,2509301,2509679,379,-,AUGUSTUS,gene,g610,NA,NA,NA,NA,NA,NA,g610,operon_425,trailing
chr1,2509808,2514234,4427,-,AUGUSTUS,gene,g611,NA,NA,NA,NA,NA,NA,g611,operon_425,leader
chr1,2614129,2615637,1509,-,AUGUSTUS,gene,g636,NA,NA,NA,NA,NA,NA,g636,operon_426,trailing
chr1,2615664,2615985,322,-,AUGUSTUS,gene,g637,NA,NA,NA,NA,NA,NA,g637,operon_426,leader
chr1,2663469,2664200,732,-,AUGUSTUS,gene,g651,NA,NA,NA,NA,NA,NA,g651,operon_427,trailing
chr1,2664350,2664999,650,-,AUGUSTUS,gene,g652,NA,NA,NA,NA,NA,NA,g652,operon_427,leader
chr1,2764813,2765363,551,-,AUGUSTUS,gene,g678,NA,NA,NA,NA,NA,NA,g678,operon_428,trailing
chr1,2765851,2775841,9991,-,AUGUSTUS,gene,g679,NA,NA,NA,NA,NA,NA,g679,operon_428,leader
chr1,2852655,2854446,1792,-,AUGUSTUS,gene,g709,NA,NA,NA,NA,NA,NA,g709,operon_429,trailing
chr1,2854921,2855269,349,-,AUGUSTUS,gene,g710,NA,NA,NA,NA,NA,NA,g710,operon_429,leader
chr1,2862666,2863767,1102,-,AUGUSTUS,gene,g714,NA,NA,NA,NA,NA,NA,g714,operon_430,trailing
chr1,2863908,2864502,595,-,AUGUSTUS,gene,g715,NA,NA,NA,NA,NA,NA,g715,operon_430,leader
chr1,2940245,2942241,1997,-,AUGUSTUS,gene,g743,NA,NA,NA,NA,NA,NA,g743,operon_431,trailing
chr1,2942596,2942981,386,-,AUGUSTUS,gene,g744,NA,NA,NA,NA,NA,NA,g744,operon_431,leader
chr1,2971767,2977662,5896,-,AUGUSTUS,gene,g758,NA,NA,NA,NA,NA,NA,g758,operon_432,trailing
chr1,2978026,2979881,1856,-,AUGUSTUS,gene,g759,NA,NA,NA,NA,NA,NA,g759,operon_432,leader
chr1,3003975,3005252,1278,-,AUGUSTUS,gene,g766,NA,NA,NA,NA,NA,NA,g766,operon_433,trailing
chr1,3005328,3006264,937,-,AUGUSTUS,gene,g767,NA,NA,NA,NA,NA,NA,g767,operon_433,trailing
chr1,3006310,3011547,5238,-,AUGUSTUS,gene,g768,NA,NA,NA,NA,NA,NA,g768,operon_433,trailing
chr1,3011606,3013231,1626,-,AUGUSTUS,gene,g770,NA,NA,NA,NA,NA,NA,g770,operon_433,trailing
chr1,3013313,3020676,7364,-,AUGUSTUS,gene,g771,NA,NA,NA,NA,NA,NA,g771,operon_433,leader
chr1,3021218,3021934,717,-,AUGUSTUS,gene,g772,NA,NA,NA,NA,NA,NA,g772,operon_434,trailing
chr1,3021987,3022875,889,-,AUGUSTUS,gene,g773,NA,NA,NA,NA,NA,NA,g773,operon_434,trailing
chr1,3023315,3026317,3003,-,AUGUSTUS,gene,g774,NA,NA,NA,NA,NA,NA,g774,operon_434,leader
chr1,3045513,3048691,3179,-,AUGUSTUS,gene,g780,NA,NA,NA,NA,NA,NA,g780,operon_435,trailing
chr1,3048899,3049902,1004,-,AUGUSTUS,gene,g781,NA,NA,NA,NA,NA,NA,g781,operon_435,leader
chr1,3054054,3055665,1612,-,AUGUSTUS,gene,g784,NA,NA,NA,NA,NA,NA,g784,operon_436,trailing
chr1,3055832,3058817,2986,-,AUGUSTUS,gene,g785,NA,NA,NA,NA,NA,NA,g785,operon_436,leader
chr1,3079092,3087212,8121,-,AUGUSTUS,gene,g791,NA,NA,NA,NA,NA,NA,g791,operon_437,trailing
chr1,3087482,3088978,1497,-,AUGUSTUS,gene,g793,NA,NA,NA,NA,NA,NA,g793,operon_437,leader
chr1,3089987,3091045,1059,-,AUGUSTUS,gene,g794,NA,NA,NA,NA,NA,NA,g794,operon_438,trailing
chr1,3091303,3093008,1706,-,AUGUSTUS,gene,g795,NA,NA,NA,NA,NA,NA,g795,operon_438,trailing
chr1,3093142,3095234,2093,-,AUGUSTUS,gene,g796,NA,NA,NA,NA,NA,NA,g796,operon_438,leader
chr1,3108372,3109476,1105,-,AUGUSTUS,gene,g802,NA,NA,NA,NA,NA,NA,g802,operon_439,trailing
chr1,3109810,3110605,796,-,AUGUSTUS,gene,g803,NA,NA,NA,NA,NA,NA,g803,operon_439,leader
chr1,3125317,3126243,927,-,AUGUSTUS,gene,g805,NA,NA,NA,NA,NA,NA,g805,operon_440,trailing
chr1,3126535,3129200,2666,-,AUGUSTUS,gene,g806,NA,NA,NA,NA,NA,NA,g806,operon_440,trailing
chr1,3129562,3131498,1937,-,AUGUSTUS,gene,g807,NA,NA,NA,NA,NA,NA,g807,operon_440,leader
chr1,3143091,3150462,7372,-,AUGUSTUS,gene,g810,NA,NA,NA,NA,NA,NA,g810,operon_441,trailing
chr1,3150646,3152126,1481,-,AUGUSTUS,gene,g811,NA,NA,NA,NA,NA,NA,g811,operon_441,leader
chr1,3159764,3160243,480,-,AUGUSTUS,gene,g815,NA,NA,NA,NA,NA,NA,g815,operon_442,trailing
chr1,3160464,3161437,974,-,AUGUSTUS,gene,g816,NA,NA,NA,NA,NA,NA,g816,operon_442,trailing
chr1,3161730,3163216,1487,-,AUGUSTUS,gene,g817,NA,NA,NA,NA,NA,NA,g817,operon_442,trailing
chr1,3163481,3164852,1372,-,AUGUSTUS,gene,g818,NA,NA,NA,NA,NA,NA,g818,operon_442,leader
chr1,3209477,3227846,18370,-,AUGUSTUS,gene,g835,NA,NA,NA,NA,NA,NA,g835,operon_443,trailing
chr1,3228295,3229400,1106,-,AUGUSTUS,gene,g837,NA,NA,NA,NA,NA,NA,g837,operon_443,leader
chr1,3264360,3282663,18304,-,AUGUSTUS,gene,g849,NA,NA,NA,NA,NA,NA,g849,operon_444,trailing
chr1,3283112,3284217,1106,-,AUGUSTUS,gene,g851,NA,NA,NA,NA,NA,NA,g851,operon_444,leader
chr1,3298467,3298969,503,-,AUGUSTUS,gene,g855,NA,NA,NA,NA,NA,NA,g855,operon_445,trailing
chr1,3299078,3302594,3517,-,AUGUSTUS,gene,g856,NA,NA,NA,NA,NA,NA,g856,operon_445,leader
chr1,3311151,3311758,608,-,AUGUSTUS,gene,g861,NA,NA,NA,NA,NA,NA,g861,operon_446,trailing
chr1,3311828,3313115,1288,-,AUGUSTUS,gene,g862,NA,NA,NA,NA,NA,NA,g862,operon_446,trailing
chr1,3313264,3314215,952,-,AUGUSTUS,gene,g863,NA,NA,NA,NA,NA,NA,g863,operon_446,leader
chr1,3318230,3318996,767,-,AUGUSTUS,gene,g866,NA,NA,NA,NA,NA,NA,g866,operon_447,trailing
chr1,3319306,3322780,3475,-,AUGUSTUS,gene,g867,NA,NA,NA,NA,NA,NA,g867,operon_447,leader
chr1,3339393,3341473,2081,-,AUGUSTUS,gene,g873,NA,NA,NA,NA,NA,NA,g873,operon_448,trailing
chr1,3341346,3343257,1912,-,AUGUSTUS,gene,g874,NA,NA,NA,NA,NA,NA,g874,operon_448,leader
chr1,3417413,3418348,936,-,AUGUSTUS,gene,g889,NA,NA,NA,NA,NA,NA,g889,operon_449,trailing
chr1,3418528,3418991,464,-,AUGUSTUS,gene,g890,NA,NA,NA,NA,NA,NA,g890,operon_449,leader
chr1,3452397,3454024,1628,-,AUGUSTUS,gene,g899,NA,NA,NA,NA,NA,NA,g899,operon_450,trailing
chr1,3454496,3456675,2180,-,AUGUSTUS,gene,g900,NA,NA,NA,NA,NA,NA,g900,operon_450,leader
chr1,3539843,3546706,6864,-,AUGUSTUS,gene,g927,NA,NA,NA,NA,NA,NA,g927,operon_451,trailing
chr1,3547075,3547612,538,-,AUGUSTUS,gene,g928,NA,NA,NA,NA,NA,NA,g928,operon_451,leader
chr1,3576230,3578893,2664,-,AUGUSTUS,gene,g934,NA,NA,NA,NA,NA,NA,g934,operon_452,trailing
chr1,3578938,3583047,4110,-,AUGUSTUS,gene,g935,NA,NA,NA,NA,NA,NA,g935,operon_452,leader
chr1,3585991,3586616,626,-,AUGUSTUS,gene,g937,NA,NA,NA,NA,NA,NA,g937,operon_453,trailing
chr1,3586794,3587238,445,-,AUGUSTUS,gene,g938,NA,NA,NA,NA,NA,NA,g938,operon_453,leader
chr1,3589749,3592903,3155,-,AUGUSTUS,gene,g941,NA,NA,NA,NA,NA,NA,g941,operon_454,trailing
chr1,3593112,3594358,1247,-,AUGUSTUS,gene,g942,NA,NA,NA,NA,NA,NA,g942,operon_454,trailing
chr1,3594734,3597395,2662,-,AUGUSTUS,gene,g943,NA,NA,NA,NA,NA,NA,g943,operon_454,leader
chr1,3688435,3690684,2250,-,AUGUSTUS,gene,g963,NA,NA,NA,NA,NA,NA,g963,operon_455,trailing
chr1,3690829,3691235,407,-,AUGUSTUS,gene,g964,NA,NA,NA,NA,NA,NA,g964,operon_455,leader
chr1,3713612,3714474,863,-,AUGUSTUS,gene,g969,NA,NA,NA,NA,NA,NA,g969,operon_456,trailing
chr1,3714527,3716752,2226,-,AUGUSTUS,gene,g970,NA,NA,NA,NA,NA,NA,g970,operon_456,trailing
